partida_id,rodada,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,vencedor,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,ano,total_gols,resultado,pontos,media_gols_ano,z_score_total_gols
8193,17,Palmeiras,14.0,7.0,52.0,438.0,81.0,12.0,1.0,0.0,7.0,4.0,2023-07-30,16:00,America-MG,Palmeiras,4-2-3-1,4-2-3-1,Palmeiras,1,4,MG,SP,2023,5,Vitória,3,2.4894736842105263,1.5381692824535804
8193,17,America-MG,15.0,7.0,48.0,411.0,83.0,13.0,2.0,0.0,1.0,5.0,2023-07-30,16:00,America-MG,Palmeiras,4-2-3-1,4-2-3-1,Palmeiras,1,4,MG,SP,2023,5,Derrota,0,2.4894736842105263,1.5381692824535804
8194,17,Botafogo-RJ,14.0,7.0,57.0,504.0,87.0,14.0,1.0,0.0,0.0,7.0,2023-07-30,16:00,Botafogo-RJ,Coritiba,4-2-3-1,4-1-4-1,Botafogo-RJ,4,1,RJ,PR,2023,5,Vitória,3,2.4894736842105263,1.5381692824535804
8194,17,Coritiba,9.0,5.0,43.0,385.0,84.0,12.0,3.0,0.0,1.0,3.0,2023-07-30,16:00,Botafogo-RJ,Coritiba,4-2-3-1,4-1-4-1,Botafogo-RJ,4,1,RJ,PR,2023,5,Derrota,0,2.4894736842105263,1.5381692824535804
8195,17,Gremio,9.0,2.0,56.0,522.0,84.0,11.0,2.0,0.0,1.0,5.0,2023-07-30,18:29,Goias,Gremio,4-3-3,3-4-3,-,1,1,GO,RS,2023,2,Empate,1,2.4894736842105263,-0.29989463997522636
8195,17,Goias,16.0,2.0,44.0,415.0,80.0,20.0,4.0,0.0,2.0,6.0,2023-07-30,18:29,Goias,Gremio,4-3-3,3-4-3,-,1,1,GO,RS,2023,2,Empate,1,2.4894736842105263,-0.29989463997522636
8196,18,Santos,8.0,3.0,64.0,562.0,86.0,19.0,3.0,0.0,2.0,3.0,2023-08-05,16:00,Santos,Athletico-PR,4-3-3,4-2-3-1,-,1,1,SP,PR,2023,2,Empate,1,2.4894736842105263,-0.29989463997522636
8196,18,Athletico-PR,3.0,2.0,36.0,323.0,78.0,27.0,2.0,0.0,2.0,3.0,2023-08-05,16:00,Santos,Athletico-PR,4-3-3,4-2-3-1,-,1,1,SP,PR,2023,2,Empate,1,2.4894736842105263,-0.29989463997522636
8197,18,Fortaleza,12.0,6.0,64.0,563.0,88.0,10.0,3.0,0.0,0.0,2.0,2023-08-05,18:32,Goias,Fortaleza,4-3-3,4-2-3-1,Goias,1,0,GO,CE,2023,1,Derrota,0,2.4894736842105263,-0.912582614118162
8197,18,Goias,9.0,3.0,36.0,317.0,76.0,15.0,1.0,0.0,2.0,5.0,2023-08-05,18:32,Goias,Fortaleza,4-3-3,4-2-3-1,Goias,1,0,GO,CE,2023,1,Vitória,3,2.4894736842105263,-0.912582614118162
8198,18,Corinthians,9.0,3.0,44.0,445.0,84.0,7.0,3.0,0.0,2.0,4.0,2023-08-05,18:32,Internacional,Corinthians,4-4-2,4-3-3,-,2,2,RS,SP,2023,4,Empate,1,2.4894736842105263,0.9254813083106449
8198,18,Internacional,15.0,4.0,56.0,563.0,86.0,18.0,3.0,1.0,0.0,1.0,2023-08-05,18:32,Internacional,Corinthians,4-4-2,4-3-3,-,2,2,RS,SP,2023,4,Empate,1,2.4894736842105263,0.9254813083106449
8199,18,Palmeiras,18.0,5.0,45.0,314.0,79.0,22.0,2.0,0.0,3.0,8.0,2023-08-05,21:00,Fluminense,Palmeiras,4-4-2,4-2-3-1,Fluminense,2,1,RJ,SP,2023,3,Derrota,0,2.4894736842105263,0.31279333416770927
8199,18,Fluminense,10.0,5.0,55.0,422.0,82.0,18.0,4.0,1.0,3.0,0.0,2023-08-05,21:00,Fluminense,Palmeiras,4-4-2,4-2-3-1,Fluminense,2,1,RJ,SP,2023,3,Vitória,3,2.4894736842105263,0.31279333416770927
8200,18,Vasco,11.0,5.0,54.0,473.0,82.0,19.0,1.0,0.0,1.0,5.0,2023-08-06,16:00,Vasco,Gremio,4-1-4-1,4-2-3-1,Vasco,1,0,RJ,RS,2023,1,Vitória,3,2.4894736842105263,-0.912582614118162
8200,18,Gremio,12.0,4.0,46.0,404.0,76.0,17.0,1.0,0.0,1.0,7.0,2023-08-06,16:00,Vasco,Gremio,4-1-4-1,4-2-3-1,Vasco,1,0,RJ,RS,2023,1,Derrota,0,2.4894736842105263,-0.912582614118162
8201,18,Sao Paulo,19.0,3.0,68.0,573.0,87.0,16.0,6.0,0.0,6.0,9.0,2023-08-06,16:02,Sao Paulo,Atletico-MG,4-2-3-1,4-2-3-1,Atletico-MG,0,2,SP,MG,2023,2,Derrota,0,2.4894736842105263,-0.29989463997522636
8201,18,Atletico-MG,8.0,2.0,32.0,276.0,73.0,17.0,5.0,0.0,1.0,3.0,2023-08-06,16:02,Sao Paulo,Atletico-MG,4-2-3-1,4-2-3-1,Atletico-MG,0,2,SP,MG,2023,2,Vitória,3,2.4894736842105263,-0.29989463997522636
8202,18,Coritiba,9.0,1.0,51.0,335.0,72.0,21.0,3.0,0.0,2.0,3.0,2023-08-06,18:30,Coritiba,Bragantino,4-1-4-1,4-3-3,Bragantino,0,1,PR,SP,2023,1,Derrota,0,2.4894736842105263,-0.912582614118162
8202,18,Bragantino,11.0,2.0,49.0,344.0,69.0,22.0,5.0,0.0,0.0,4.0,2023-08-06,18:30,Coritiba,Bragantino,4-1-4-1,4-3-3,Bragantino,0,1,PR,SP,2023,1,Vitória,3,2.4894736842105263,-0.912582614118162
8204,18,Botafogo-RJ,2.0,1.0,32.0,279.0,69.0,7.0,2.0,0.0,1.0,1.0,2023-08-06,18:30,Cruzeiro,Botafogo-RJ,4-3-3,4-2-3-1,-,0,0,MG,RJ,2023,0,Empate,1,2.4894736842105263,-1.5252705882610975
8204,18,Cruzeiro,13.0,4.0,68.0,563.0,84.0,17.0,1.0,0.0,1.0,8.0,2023-08-06,18:30,Cruzeiro,Botafogo-RJ,4-3-3,4-2-3-1,-,0,0,MG,RJ,2023,0,Empate,1,2.4894736842105263,-1.5252705882610975
8203,18,Bahia,22.0,7.0,67.0,468.0,85.0,20.0,4.0,0.0,2.0,7.0,2023-08-06,18:31,Bahia,America-MG,4-2-3-1,4-3-3,Bahia,3,1,BA,MG,2023,4,Vitória,3,2.4894736842105263,0.9254813083106449
8203,18,America-MG,8.0,5.0,33.0,233.0,67.0,19.0,3.0,1.0,3.0,2.0,2023-08-06,18:31,Bahia,America-MG,4-2-3-1,4-3-3,Bahia,3,1,BA,MG,2023,4,Derrota,0,2.4894736842105263,0.9254813083106449
8205,18,Cuiaba,17.0,6.0,37.0,295.0,84.0,9.0,2.0,0.0,1.0,10.0,2023-08-06,20:00,Cuiaba,Flamengo,4-3-3,4-2-3-1,Cuiaba,3,0,MT,RJ,2023,3,Vitória,3,2.4894736842105263,0.31279333416770927
8205,18,Flamengo,10.0,5.0,63.0,525.0,89.0,9.0,0.0,0.0,0.0,6.0,2023-08-06,20:00,Cuiaba,Flamengo,4-3-3,4-2-3-1,Cuiaba,3,0,MT,RJ,2023,3,Derrota,0,2.4894736842105263,0.31279333416770927
8206,19,Internacional,10.0,4.0,49.0,482.0,79.0,10.0,3.0,0.0,4.0,3.0,2023-08-12,21:01,Botafogo-RJ,Internacional,4-2-3-1,4-2-3-1,Botafogo-RJ,3,1,RJ,RS,2023,4,Derrota,0,2.4894736842105263,0.9254813083106449
8206,19,Botafogo-RJ,18.0,10.0,51.0,481.0,82.0,15.0,3.0,0.0,0.0,7.0,2023-08-12,21:01,Botafogo-RJ,Internacional,4-2-3-1,4-2-3-1,Botafogo-RJ,3,1,RJ,RS,2023,4,Vitória,3,2.4894736842105263,0.9254813083106449
8207,19,Bahia,14.0,5.0,61.0,477.0,85.0,12.0,1.0,1.0,1.0,9.0,2023-08-13,11:00,Atletico-MG,Bahia,4-2-3-1,4-2-3-1,Atletico-MG,1,0,MG,BA,2023,1,Derrota,0,2.4894736842105263,-0.912582614118162
8207,19,Atletico-MG,11.0,4.0,39.0,317.0,77.0,15.0,2.0,0.0,4.0,2.0,2023-08-13,11:00,Atletico-MG,Bahia,4-2-3-1,4-2-3-1,Atletico-MG,1,0,MG,BA,2023,1,Vitória,3,2.4894736842105263,-0.912582614118162
8208,19,Goias,9.0,3.0,33.0,344.0,74.0,12.0,1.0,0.0,1.0,3.0,2023-08-13,15:59,America-MG,Goias,4-2-3-1,4-3-3,Goias,0,1,MG,GO,2023,1,Vitória,3,2.4894736842105263,-0.912582614118162
8208,19,America-MG,15.0,2.0,67.0,655.0,88.0,12.0,0.0,1.0,2.0,7.0,2023-08-13,15:59,America-MG,Goias,4-2-3-1,4-3-3,Goias,0,1,MG,GO,2023,1,Derrota,0,2.4894736842105263,-0.912582614118162
8210,19,Gremio,13.0,5.0,28.0,285.0,75.0,11.0,3.0,0.0,3.0,3.0,2023-08-13,16:00,Gremio,Fluminense,4-4-2,4-2-3-1,Gremio,2,1,RS,RJ,2023,3,Vitória,3,2.4894736842105263,0.31279333416770927
